ticker,analyst,target,rating,aver_close_at_analysis,analysis_date,aver_close_at_12m,12m_date
RCI.B,Canaccord Genuity,50.0,Hold,48.75000057142857,2016-01-28,55.31444477777778,2017-01-28
RCI.B,TD Securities,55.0,Buy,49.3412495,2015-12-11,51.68444444444444,2016-12-11
RCI.B,TD Securities,55.0,Hold,51.921249875,2015-11-09,51.72142885714286,2016-11-09
RCI.B,TD Securities,53.0,Hold,51.657500125000006,2015-10-23,53.79777833333333,2016-10-23
RCI.B,Scotiabank,57.0,Outperform,51.657500125000006,2015-10-23,53.79777833333333,2016-10-23
RCI.B,Canaccord Genuity,51.0,Hold,51.657500125000006,2015-10-23,53.79777833333333,2016-10-23
RCI.B,Barclays PLC,53.0,Equal Weight,51.657500125000006,2015-10-23,53.79777833333333,2016-10-23
RCI.B,Royal Bank of Canada,47.0,,47.351429,2015-10-09,54.70874975,2016-10-09
RCI.B,Scotiabank,52.0,Outperform,45.888571428571424,2015-09-29,55.798572,2016-09-29
RCI.B,TD Securities,48.0,Hold,45.408750375,2015-07-27,57.4949995,2016-07-27
RCI.B,Royal Bank of Canada,46.0,Sector Perform,45.110000375,2015-07-24,56.371110111111115,2016-07-24
RCI.B,CIBC,46.0,Sector Perform,45.110000375,2015-07-24,56.371110111111115,2016-07-24
RCI.B,Scotiabank,50.0,Sector Perform,45.110000375,2015-07-24,56.371110111111115,2016-07-24
RCI.B,Canaccord Genuity,45.0,Hold,41.75500075,2015-06-15,49.73714285714285,2016-06-15
MG,TD Securities,49.0,Buy,53.351249749999994,2016-04-29,56.76222166666667,2017-04-29
MG,TD Securities,46.0,Buy,51.85999975,2016-02-29,57.645714857142856,2017-02-28
MG,TD Securities,44.0,Buy,46.60666733333334,2016-02-16,59.1999985,2017-02-16
MG,Royal Bank of Canada,91.0,Outperform,49.986249625,2016-01-15,58.03666688888888,2017-01-15
MG,TD Securities,46.0,Buy,50.10999971428571,2016-01-14,58.24111144444444,2017-01-14
MG,Royal Bank of Canada,88.0,Outperform,50.10999971428571,2016-01-14,58.24111144444444,2017-01-14
MG,Royal Bank of Canada,90.0,Outperform,53.06000016666667,2016-01-05,59.66999933333333,2017-01-05
MG,TD Securities,57.0,Buy,65.1049995,2015-11-06,52.657777111111116,2016-11-06
MG,TD Securities,59.0,Hold,68.172499625,2015-11-02,53.551428,2016-11-02
MG,TD Securities,57.0,Hold,62.662500875,2015-09-28,55.15142814285714,2016-09-28
MG,Royal Bank of Canada,67.0,Outperform,70.473750875,2015-07-20,50.10000014285714,2016-07-20
NA,Scotiabank,44.0,Sector Perform,42.706249750000005,2016-04-08,55.71333355555556,2017-04-08
NA,Scotiabank,42.0,Sector Perform,37.14714214285714,2016-02-24,57.83285742857142,2017-02-24
NA,Bank of America Corp,54.0,Buy,37.14714214285714,2016-02-24,57.83285742857142,2017-02-24
NA,TD Securities,42.0,Hold,37.14714214285714,2016-02-24,57.83285742857142,2017-02-24
NA,BMO Capital Markets,44.0,Market Perform,37.14714214285714,2016-02-24,57.83285742857142,2017-02-24
NA,CIBC,43.0,,39.102857285714286,2016-01-07,55.133749,2017-01-07
NA,Scotiabank,49.0,Sector Perform,43.37428557142857,2015-12-03,51.86333344444444,2016-12-03
NA,Bank of America Corp,55.0,Buy,43.37428557142857,2015-12-03,51.86333344444444,2016-12-03
NA,Barclays PLC,46.0,Equal Weight,43.37428557142857,2015-12-03,51.86333344444444,2016-12-03
NA,Royal Bank of Canada,51.0,Sector Perform,43.37428557142857,2015-12-03,51.86333344444444,2016-12-03
NA,Canaccord Genuity,46.0,Hold,43.14285585714286,2015-11-24,49.811428571428564,2016-11-24
NA,Scotiabank,46.0,Sector Perform,41.14833316666667,2015-10-14,45.63999971428571,2016-10-14
NA,Royal Bank of Canada,51.0,Sector Perform,41.416666666666664,2015-10-13,45.53666666666666,2016-10-13
NA,CIBC,46.0,Sector Perform,41.416666666666664,2015-10-13,45.53666666666666,2016-10-13
NA,Barclays PLC,47.0,Equal Weight,43.021666833333335,2015-09-10,47.3462505,2016-09-10
NA,CIBC,47.0,,43.111428857142855,2015-09-01,46.93000033333333,2016-09-01
NA,Royal Bank of Canada,53.0,Sector Perform,42.93857185714286,2015-08-27,46.80888922222223,2016-08-27
NA,Scotiabank,48.0,Sector Perform,42.93857185714286,2015-08-27,46.80888922222223,2016-08-27
NA,Canaccord Genuity,45.0,Hold,42.89875075,2015-08-21,46.375556,2016-08-21
NA,Scotiabank,50.0,,42.775715428571424,2015-08-20,46.26111133333333,2016-08-20
NA,CSFB,54.0,,43.31571528571429,2015-08-19,46.175000125000004,2016-08-19
NA,CIBC,48.0,Sector Perform,44.07375100000001,2015-08-17,45.927143,2016-08-17
NA,Barclays PLC,48.0,,45.428571999999996,2015-08-12,45.842500125,2016-08-12
NA,CSFB,56.0,Neutral,49.19499975,2015-05-29,43.818888666666666,2016-05-29
NA,Royal Bank of Canada,51.0,Sector Perform,49.13857114285714,2015-05-28,43.69249950000001,2016-05-28
NA,CIBC,52.0,Sector Perform,49.13857114285714,2015-05-28,43.69249950000001,2016-05-28
NA,BMO Capital Markets,55.0,Market Perform,49.13857114285714,2015-05-28,43.69249950000001,2016-05-28
NA,Barclays PLC,50.0,Equal Weight,49.13857114285714,2015-05-28,43.69249950000001,2016-05-28
POT,Royal Bank of Canada,20.0,Sector Perform,22.615714285714287,2016-04-26,22.615714142857144,2017-04-26
POT,Goldman Sachs Group Inc,18.0,,20.902857,2016-04-12,22.326666499999998,2017-04-12
POT,Bear Stearns,31.5,Outperform,22.487142428571428,2016-02-19,24.377500124999997,2017-02-19
POT,Sanford C. Bernstein,31.5,Outperform,22.487142428571428,2016-02-19,24.377500124999997,2017-02-19
POT,Royal Bank of Canada,22.5,Sector Perform,22.118888777777777,2016-01-31,24.389999999999997,2017-01-31
POT,TD Securities,17.5,,21.99428557142857,2016-01-26,25.071428285714287,2017-01-26
POT,Royal Bank of Canada,27.0,Sector Perform,22.192499874999996,2016-01-25,25.21714271428571,2017-01-25
POT,TD Securities,20.0,Hold,22.95714314285714,2016-01-20,24.976250000000004,2017-01-20
POT,Cowen and Company,25.0,Market Perform,24.52999971428571,2015-12-21,24.238333666666666,2016-12-21
POT,TD Securities,24.0,Hold,27.824999875000003,2015-10-30,21.847777888888892,2016-10-30
POT,Royal Bank of Canada,23.0,Sector Perform,27.824999875000003,2015-10-30,21.847777888888892,2016-10-30
POT,TD Securities,25.0,Hold,28.308571285714287,2015-10-21,21.700000250000002,2016-10-21
POT,Scotiabank,27.0,,28.30499975,2015-10-19,21.42428614285714,2016-10-19
POT,Canaccord Genuity,23.0,Hold,29.919999999999998,2015-09-22,21.119999857142854,2016-09-22
POT,Macquarie,22.0,Underperform,30.382499875,2015-09-21,21.111428571428572,2016-09-21
POT,AltaCorp Capital,26.0,Sector Perform,31.661249750000003,2015-09-18,21.134444444444444,2016-09-18
POT,Scotiabank,33.0,Sector Perform,35.491429,2015-07-31,21.196250250000002,2016-07-31
POT,"Raymond James Financial, Inc.",30.0,Market Perform,35.433333000000005,2015-07-29,21.504285857142857,2016-07-29
POT,TD Securities,35.0,Hold,38.685714714285716,2015-06-29,21.154999666666665,2016-06-29
POT,Canaccord Genuity,34.0,Hold,38.685714714285716,2015-06-29,21.154999666666665,2016-06-29
POT,BMO Capital Markets,35.0,Market Perform,38.685714714285716,2015-06-29,21.154999666666665,2016-06-29
POT,TD Securities,35.0,Hold,39.6749995,2015-05-29,21.591110555555556,2016-05-29
SAP,TD Securities,42.0,Hold,40.966249999999995,2016-04-01,45.98111177777778,2017-04-01
SAP,National Bank Financial,38.0,Sector Perform,36.331250624999996,2016-02-08,45.119999428571425,2017-02-08
SAP,TD Securities,40.0,Buy,35.633750375,2016-02-05,45.76666644444444,2017-02-05
SAP,Scotiabank,41.0,Outperform,35.633750375,2016-02-05,45.76666644444444,2017-02-05
SAP,Desjardins,38.0,Hold,35.633750375,2016-02-05,45.76666644444444,2017-02-05
SAP,CIBC,40.0,Outperform,35.633750375,2016-02-05,45.76666644444444,2017-02-05
SAP,Royal Bank of Canada,41.0,Outperform,35.633750375,2016-02-05,45.76666644444444,2017-02-05
SAP,CIBC,36.0,Sector Performer,33.55571485714285,2016-01-27,48.010000125,2017-01-27
SAP,Royal Bank of Canada,40.0,Outperform,33.27000057142857,2016-01-26,48.10857157142857,2017-01-26
SAP,CIBC,35.0,,31.51124975,2015-11-06,47.297777888888895,2016-11-06
SAP,Royal Bank of Canada,38.0,,31.51124975,2015-11-06,47.297777888888895,2016-11-06
SAP,TD Securities,34.0,Hold,31.471428428571425,2015-11-04,47.927500375,2016-11-04
SAP,Credit Suisse Group AG,31.0,Neutral,30.16124975,2015-08-21,43.11000011111111,2016-08-21
SAP,TD Securities,33.0,Hold,31.006666499999998,2015-08-05,41.74857171428572,2016-08-05
SAP,Scotiabank,37.0,Sector Outperform,31.006666499999998,2015-08-05,41.74857171428572,2016-08-05
SAP,BMO Capital Markets,34.0,Market Perform,31.006666499999998,2015-08-05,41.74857171428572,2016-08-05
SAP,Scotiabank,36.0,Outperform,32.132499374999995,2015-06-08,39.37571442857143,2016-06-08
AGU,Royal Bank of Canada,120.5,Outperform,108.97285799999999,2016-04-26,126.24000014285714,2017-04-26
AGU,Goldman Sachs Group Inc,107.0,,111.74857114285714,2016-04-12,124.50666566666666,2017-04-12
AGU,Goldman Sachs Group Inc,114.0,Neutral,114.80166633333333,2016-02-16,137.28333283333333,2017-02-16
AGU,Royal Bank of Canada,139.0,Outperform,115.26166683333332,2016-02-11,137.41221966666666,2017-02-11
AGU,Royal Bank of Canada,137.0,Outperform,117.77749825000001,2016-02-05,135.59888711111114,2017-02-05
AGU,TD Securities,88.0,Hold,122.04714328571427,2016-01-26,139.10143157142858,2017-01-26
AGU,TD Securities,110.0,Hold,126.5912505,2015-11-06,125.09333366666667,2016-11-06
AGU,TD Securities,105.0,Hold,123.9471432857143,2015-10-21,120.78125,2016-10-21
AGU,Canaccord Genuity,112.0,Buy,127.28571342857143,2015-09-22,119.97285685714283,2016-09-22
AGU,Scotiabank,125.0,Focus Stock,131.999999125,2015-09-18,118.92333233333335,2016-09-18
AGU,Scotiabank,125.0,Sector Outperform,130.35333483333332,2015-07-29,120.161428,2016-07-29
AGU,Scotiabank,125.0,Sector Outperform,127.205000125,2015-06-19,120.71444444444445,2016-06-19
G,Canaccord Genuity,22.5,,23.447142714285715,2016-04-28,19.129999875,2017-04-28
G,JPMorgan Chase &amp; Co.,26.5,,21.766249875,2016-04-18,20.384999833333335,2017-04-18
G,Royal Bank of Canada,16.25,Sector Perform,19.635714428571426,2016-03-02,20.434285285714285,2017-03-02
G,Goldman Sachs Group Inc,21.0,Buy,19.930000375000002,2016-02-29,20.995714142857143,2017-02-28
G,TD Securities,15.5,Hold,20.150000125000002,2016-02-26,21.292222111111112,2017-02-26
G,Canaccord Genuity,21.5,Hold,20.150000125000002,2016-02-26,21.292222111111112,2017-02-26
G,Royal Bank of Canada,16.25,Sector Perform,20.270000285714286,2016-02-25,21.422499875,2017-02-25
G,Royal Bank of Canada,19.5,Sector Perform,18.03571457142857,2016-02-04,21.505555444444443,2017-02-04
G,Canaccord Genuity,21.5,Buy,15.508571285714284,2016-01-14,19.438889000000003,2017-01-14
G,Royal Bank of Canada,22.5,Sector Perform,15.72428557142857,2015-11-12,18.81333355555556,2016-11-12
G,TD Securities,21.0,Buy,17.85124975,2015-10-30,20.397777444444444,2016-10-30
G,Scotiabank,22.5,,18.071428714285712,2015-09-01,20.7166665,2016-09-01
G,Canaccord Genuity,29.0,Buy,16.993750125,2015-08-01,23.62857142857143,2016-08-01
G,Dundee Securities,23.0,Neutral,18.778889,2015-07-18,24.57374975,2016-07-18
G,Scotiabank,27.5,Outperform,20.606666833333332,2015-07-02,25.059999625000003,2016-07-02
G,TD Securities,29.0,Action List Buy,20.412857142857142,2015-06-23,23.24428542857143,2016-06-23
QSR,Royal Bank of Canada,52.5,,45.22857128571429,2016-02-17,71.96428571428571,2017-02-17
QSR,Goldman Sachs Group Inc,54.0,,45.22857128571429,2016-02-17,71.96428571428571,2017-02-17
PPL,Desjardins,46.0,Top Pick,37.731429,2016-04-26,43.73428571428571,2017-04-26
PPL,Credit Suisse Group AG,40.0,Outperform,34.39714385714286,2016-04-06,43.34857185714286,2017-04-06
PPL,CIBC,46.0,Sector Outperform,34.31500066666666,2016-03-30,42.49142771428571,2017-03-30
PPL,BMO Capital Markets,37.0,Outperform,34.31500066666666,2016-03-30,42.49142771428571,2017-03-30
PPL,National Bank Financial,40.0,Outperform,34.253333500000004,2016-03-29,42.418570714285714,2017-03-29
PPL,Canaccord Genuity,37.0,Buy,34.253333500000004,2016-03-29,42.418570714285714,2017-03-29
PPL,Haywood Securities,43.0,Buy,34.46857128571428,2016-03-21,42.58142914285714,2017-03-21
PPL,CIBC,44.0,Outperform,34.785714285714285,2016-03-17,42.7475005,2017-03-17
PPL,Royal Bank of Canada,42.0,Outperform,33.541428857142854,2016-03-01,42.88857157142858,2017-03-01
PPL,National Bank Financial,39.0,Outperform,33.457500124999996,2016-02-29,42.762857142857136,2017-02-28
PPL,Royal Bank of Canada,43.0,Outperform,30.1866665,2016-02-10,40.88749925,2017-02-10
PPL,BMO Capital Markets,36.0,Outperform,30.938571142857143,2016-02-04,40.733333111111115,2017-02-04
PPL,National Bank Financial,38.0,,30.016249875,2016-01-25,41.39285771428571,2017-01-25
PPL,"Raymond James Financial, Inc.",41.0,,28.159999857142854,2016-01-12,41.942856857142864,2017-01-12
PPL,National Bank Financial,46.0,Outperform,31.491250375000003,2015-11-20,38.62111077777778,2016-11-20
PPL,Canaccord Genuity,43.0,,31.491250375000003,2015-11-20,38.62111077777778,2016-11-20
PPL,"Raymond James Financial, Inc.",45.0,Outperform,31.627143285714286,2015-11-10,38.775714428571426,2016-11-10
PPL,TD Securities,46.0,Buy,31.790000375,2015-11-09,38.924286,2016-11-09
PPL,Royal Bank of Canada,43.0,Outperform,31.790000375,2015-11-09,38.924286,2016-11-09
PPL,Scotiabank,48.0,Sector Perform,32.8325005,2015-11-02,40.12571457142857,2016-11-02
PPL,National Bank Financial,50.0,Outperform,32.8325005,2015-11-02,40.12571457142857,2016-11-02
PPL,"Raymond James Financial, Inc.",44.0,Outperform,33.702499874999994,2015-10-23,41.53222233333333,2016-10-23
PPL,Canaccord Genuity,45.0,Buy,33.702499874999994,2015-10-23,41.53222233333333,2016-10-23
PPL,Scotiabank,44.0,,34.14125075,2015-09-14,38.89,2016-09-14
PPL,"Raymond James Financial, Inc.",45.0,Outperform,35.04000083333334,2015-09-08,39.340000833333335,2016-09-08
PPL,CIBC,46.0,Sector Outperform,35.500000428571425,2015-09-04,39.633749875,2016-09-04
PPL,CIBC,47.0,Outperform,37.55142871428571,2015-08-11,39.630000571428575,2016-08-11
PPL,Royal Bank of Canada,45.0,Outperform,37.4975,2015-08-10,39.58142914285714,2016-08-10
PPL,Scotiabank,46.0,Outperform,37.41857085714286,2015-08-07,39.13222255555556,2016-08-07
PPL,Canaccord Genuity,48.0,Buy,40.237142857142864,2015-06-02,39.38571514285714,2016-06-02
FTS,BMO Capital Markets,46.0,,39.738750124999996,2016-04-15,44.385000375,2017-04-15
FTS,Royal Bank of Canada,50.0,Outperform,37.90571357142858,2016-02-19,42.693749875,2017-02-19
FTS,BMO Capital Markets,45.0,Outperform,37.90571357142858,2016-02-19,42.693749875,2017-02-19
FTS,Royal Bank of Canada,49.0,Outperform,37.4700005,2016-02-11,42.29777733333333,2017-02-11
FTS,TD Securities,48.0,Buy,38.298334,2016-02-10,42.2212495,2017-02-10
FTS,Credit Suisse Group AG,42.0,Neutral,38.298334,2016-02-10,42.2212495,2017-02-10
FTS,CIBC,44.0,Sector Outperformer,38.298334,2016-02-10,42.2212495,2017-02-10
FTS,BMO Capital Markets,44.0,Outperform,38.298334,2016-02-10,42.2212495,2017-02-10
FTS,CSFB,46.0,,40.534286,2016-02-04,41.84888877777777,2017-02-04
FTS,Credit Suisse Group AG,46.0,,40.534286,2016-02-04,41.84888877777777,2017-02-04
FTS,BMO Capital Markets,43.0,,41.044286,2016-02-03,41.769999874999996,2017-02-03
FTS,Barclays PLC,40.0,Equal Weight,37.31285714285714,2016-01-04,41.20166716666667,2017-01-04
FTS,National Bank Financial,43.0,Sector Perform,37.837498999999994,2015-11-09,41.985713714285716,2016-11-09
FTS,Scotiabank,46.0,Outperform,37.837498999999994,2015-11-09,41.985713714285716,2016-11-09
FTS,Royal Bank of Canada,47.0,Outperform,37.837498999999994,2015-11-09,41.985713714285716,2016-11-09
FTS,BMO Capital Markets,41.5,,38.28833383333333,2015-10-07,40.92857157142857,2016-10-07
FTS,Royal Bank of Canada,44.0,Outperform,38.28833383333333,2015-10-07,40.92857157142857,2016-10-07
FTS,Scotiabank,43.0,Sector Outperform,37.2233335,2015-08-04,43.11500050000001,2016-08-04
FTS,TD Securities,46.0,Buy,37.2233335,2015-08-04,43.11500050000001,2016-08-04
FTS,Barclays PLC,38.0,Equal Weight,37.2233335,2015-08-04,43.11500050000001,2016-08-04
GIB.A,TD Securities,68.0,Buy,58.519999999999996,2016-04-28,65.236249375,2017-04-28
GIB.A,Societe Generale,70.0,,58.519999999999996,2016-04-28,65.236249375,2017-04-28
GIB.A,Goldman Sachs Group Inc,66.0,Neutral,58.519999999999996,2016-04-28,65.236249375,2017-04-28
GIB.A,CSFB,65.0,Outperform,58.519999999999996,2016-04-28,65.236249375,2017-04-28
GIB.A,BMO Capital Markets,64.0,Outperform,58.519999999999996,2016-04-28,65.236249375,2017-04-28
GIB.A,Deutsche Bank AG,37.0,Sell,58.519999999999996,2016-04-28,65.236249375,2017-04-28
GIB.A,Scotiabank,67.0,Outperform,61.641428857142856,2016-04-20,63.21857057142857,2017-04-20
GIB.A,TD Securities,70.0,Buy,62.49249987500001,2016-04-04,63.597143,2017-04-04
GIB.A,Scotiabank,64.0,Outperform,60.08666616666667,2016-03-23,62.855714,2017-03-23
GIB.A,Dundee Securities,68.0,Buy,60.08666616666667,2016-03-23,62.855714,2017-03-23
GIB.A,Scotiabank,64.0,Outperform,58.488571571428565,2016-01-28,63.386666888888875,2017-01-28
GIB.A,Royal Bank of Canada,68.0,Outperform,58.488571571428565,2016-01-28,63.386666888888875,2017-01-28
GIB.A,"Raymond James Financial, Inc.",65.0,Outperform,58.488571571428565,2016-01-28,63.386666888888875,2017-01-28
GIB.A,BMO Capital Markets,63.0,Outperform,58.488571571428565,2016-01-28,63.386666888888875,2017-01-28
GIB.A,Barclays PLC,63.0,Overweight,58.488571571428565,2016-01-28,63.386666888888875,2017-01-28
GIB.A,Jefferies Group LLC,55.0,Hold,56.078571857142855,2015-12-21,63.561667166666666,2016-12-21
GIB.A,CSFB,60.0,Outperform,54.230000125000004,2015-11-13,64.68555500000001,2016-11-13
GIB.A,National Bank Financial,63.0,Outperform,54.008571714285715,2015-11-12,64.72888833333334,2016-11-12
GIB.A,Societe Generale,65.0,Buy,54.008571714285715,2015-11-12,64.72888833333334,2016-11-12
GIB.A,Scotiabank,62.0,Outperform,54.008571714285715,2015-11-12,64.72888833333334,2016-11-12
GIB.A,"Raymond James Financial, Inc.",61.0,Outperform,54.008571714285715,2015-11-12,64.72888833333334,2016-11-12
GIB.A,CIBC,65.0,Outperform,54.008571714285715,2015-11-12,64.72888833333334,2016-11-12
GIB.A,BMO Capital Markets,59.0,Outperform,54.008571714285715,2015-11-12,64.72888833333334,2016-11-12
GIB.A,Barclays PLC,60.0,Overweight,54.008571714285715,2015-11-12,64.72888833333334,2016-11-12
GIB.A,Royal Bank of Canada,65.0,Outperform,54.008571714285715,2015-11-12,64.72888833333334,2016-11-12
GIB.A,BMO Capital Markets,54.0,Outperform,49.404286,2015-07-31,63.152499625000004,2016-07-31
HSE,"Raymond James Financial, Inc.",15.0,Market Perform,16.33142857142857,2016-04-27,15.838571428571429,2017-04-27
HSE,Barclays PLC,21.0,Overweight,16.33142857142857,2016-04-27,15.838571428571429,2017-04-27
HSE,Barclays PLC,22.0,Overweight,17.29999957142857,2016-04-21,15.68875,2017-04-21
HSE,Citigroup Inc,18.0,,17.427142428571432,2016-04-20,15.651428571428571,2017-04-20
HSE,Royal Bank of Canada,19.0,Outperform,17.427142428571432,2016-04-20,15.651428571428571,2017-04-20
HSE,CIBC,19.0,,16.90749975,2016-04-15,15.512500000000001,2017-04-15
HSE,Barclays PLC,21.0,,15.776250125,2016-04-08,15.286666666666669,2017-04-08
HSE,TD Securities,21.0,Buy,14.842500000000001,2016-02-29,15.978571285714285,2017-02-28
HSE,CIBC,16.0,,13.242857142857142,2016-01-20,16.477499875,2017-01-20
HSE,BMO Capital Markets,14.0,,13.242857142857142,2016-01-20,16.477499875,2017-01-20
HSE,Royal Bank of Canada,17.0,Outperform,13.242857142857142,2016-01-20,16.477499875,2017-01-20
HSE,CIBC,19.0,,12.887142857142859,2016-01-14,16.166666444444445,2017-01-14
HSE,Barclays PLC,17.0,,12.981428571428571,2016-01-12,16.204285428571428,2017-01-12
HSE,"Raymond James Financial, Inc.",16.0,,12.981428571428571,2016-01-12,16.204285428571428,2017-01-12
HSE,FirstEnergy Capital,21.0,Outperform,14.6275,2015-12-14,16.518571285714284,2016-12-14
HSE,Royal Bank of Canada,24.0,Outperform,15.234285571428572,2015-12-09,16.30624975,2016-12-09
HSE,TD Securities,29.0,Buy,19.098750125000002,2015-11-02,14.312857142857144,2016-11-02
HSE,Scotiabank,26.0,Sector Perform,19.098750125000002,2015-11-02,14.312857142857144,2016-11-02
HSE,Royal Bank of Canada,24.0,Outperform,19.098750125000002,2015-11-02,14.312857142857144,2016-11-02
HSE,"Raymond James Financial, Inc.",21.0,,19.098750125000002,2015-11-02,14.312857142857144,2016-11-02
HSE,CIBC,23.5,Sector Performer,19.098750125000002,2015-11-02,14.312857142857144,2016-11-02
HSE,BMO Capital Markets,24.0,Outperform,19.098750125000002,2015-11-02,14.312857142857144,2016-11-02
HSE,Barclays PLC,26.0,Overweight,19.098750125000002,2015-11-02,14.312857142857144,2016-11-02
HSE,"Raymond James Financial, Inc.",24.0,,22.20571442857143,2015-10-16,15.90000011111111,2016-10-16
HSE,CIBC,27.0,Sector Performer,20.918750125,2015-09-28,15.777142571428572,2016-09-28
HSE,CIBC,26.0,,21.142857285714285,2015-09-23,15.601249875,2016-09-23
HSE,Citigroup Inc,22.5,Neutral,21.34285685714286,2015-09-15,15.540000000000001,2016-09-15
HSE,TD Securities,32.0,Action Buy List,23.303333166666665,2015-07-29,15.545714285714284,2016-07-29
HSE,Royal Bank of Canada,30.0,Outperform,23.303333166666665,2015-07-29,15.545714285714284,2016-07-29
HSE,"Raymond James Financial, Inc.",25.0,Market Perform,23.303333166666665,2015-07-29,15.545714285714284,2016-07-29
HSE,CIBC,27.0,Sector Performer,22.775714428571426,2015-07-21,15.48,2016-07-21
HSE,Barclays PLC,31.0,,23.781428571428567,2015-07-07,15.545714285714286,2016-07-07
HSE,Goldman Sachs Group Inc,25.0,Neutral,24.131428714285715,2015-06-29,15.335,2016-06-29
FNV,Paradigm Capital,75.0,,85.10571385714286,2016-04-27,91.402856,2017-04-27
FNV,TD Securities,73.0,Hold,85.65428499999999,2016-04-21,92.402501,2017-04-21
FNV,JPMorgan Chase &amp; Co.,79.0,,86.3812495,2016-04-18,93.01333466666667,2017-04-18
FNV,Royal Bank of Canada,98.0,,85.67749975000001,2016-04-11,91.50999966666667,2017-04-11
FNV,Dundee Securities,89.0,,83.99571442857143,2016-04-07,90.55875025,2017-04-07
FNV,Canaccord Genuity,80.0,,83.99571442857143,2016-04-07,90.55875025,2017-04-07
FNV,TD Securities,72.0,Action List Buy,82.039999875,2016-03-14,84.22999914285712,2017-03-14
FNV,CIBC,88.0,,82.039999875,2016-03-14,84.22999914285712,2017-03-14
FNV,National Bank Financial,90.0,,79.84500025,2016-03-11,83.41999988888888,2017-03-11
FNV,Goldman Sachs Group Inc,68.0,Neutral,77.37875075,2016-03-04,83.51777911111111,2017-03-04
FNV,Royal Bank of Canada,91.0,Outperform,78.671428,2016-03-01,84.45428700000001,2017-03-01
FNV,TD Securities,68.0,Action List Buy,80.24142785714285,2016-02-23,86.59333299999999,2017-02-23
FNV,CIBC,85.0,,79.29249962499999,2016-02-22,87.00166583333333,2017-02-22
FNV,BMO Capital Markets,90.0,Outperform,79.29249962499999,2016-02-22,87.00166583333333,2017-02-22
FNV,CIBC,81.0,,67.116250125,2016-01-08,82.01222333333332,2017-01-08
FNV,Scotiabank,54.0,Sector Perform,62.497501,2015-11-13,80.97888866666666,2016-11-13
FNV,Canaccord Genuity,74.0,Buy,62.34571528571429,2015-11-12,82.03555555555556,2016-11-12
FNV,Credit Suisse Group AG,59.0,Outperform,65.935000375,2015-11-02,88.86285714285714,2016-11-02
FNV,BMO Capital Markets,75.0,,62.73666633333334,2015-10-07,84.98714328571428,2016-10-07
FNV,Scotiabank,54.5,,57.5312495,2015-09-21,94.79857314285714,2016-09-21
FNV,BMO Capital Markets,70.0,Outperform,55.277499625000004,2015-09-14,93.38285714285715,2016-09-14
FNV,Scotiabank,55.0,,56.597143,2015-09-01,94.2033335,2016-09-01
FNV,Royal Bank of Canada,77.0,Outperform,58.13374962500001,2015-08-24,96.41142928571428,2016-08-24
FNV,TD Securities,64.0,Buy,57.610000285714285,2015-08-12,101.86375037500002,2016-08-12
FNV,Scotiabank,60.0,,56.72285757142858,2015-08-11,101.96714342857145,2016-08-11
FNV,Canaccord Genuity,68.0,Buy,56.72285757142858,2015-08-11,101.96714342857145,2016-08-11
FNV,Dundee Securities,72.0,Buy,59.86285742857144,2015-06-25,92.48999966666666,2016-06-25
FNV,"Raymond James Financial, Inc.",60.0,Outperform,59.935714857142855,2015-06-24,91.771249875,2016-06-24
FNV,Morgan Stanley,60.5,Overweight,59.935714857142855,2015-06-24,91.771249875,2016-06-24
FNV,Canaccord Genuity,76.5,Buy,65.06142985714285,2015-05-13,87.96749974999999,2016-05-13
ECA,Societe Generale,7.5,Hold,6.3812500000000005,2016-01-11,17.065714857142858,2017-01-11
ECA,Societe Generale,8.5,Hold,7.667142857142857,2015-12-15,16.582857142857144,2016-12-15
ECA,Royal Bank of Canada,13.75,Sector Perform,7.667142857142857,2015-12-15,16.582857142857144,2016-12-15
ECA,Nomura,16.5,,7.667142857142857,2015-12-15,16.582857142857144,2016-12-15
ECA,FirstEnergy Corp.,10.0,,9.938750000000002,2015-12-04,16.66111122222222,2016-12-04
ECA,Societe Generale,11.5,Hold,10.9275,2015-10-19,14.687142857142856,2016-10-19
ECA,CIBC,9.0,,9.03,2015-09-23,12.260000000000002,2016-09-23
ECA,Citigroup Inc,8.5,Neutral,9.667142857142858,2015-09-15,12.750000000000002,2016-09-15
ECA,Scotiabank,13.0,Sector Perform,9.491428571428573,2015-09-11,13.023333333333333,2016-09-11
ECA,Deutsche Bank AG,10.0,,9.295,2015-09-08,13.176666666666668,2016-09-08
ECA,Barclays PLC,8.0,Equal Weight,9.295,2015-09-08,13.176666666666668,2016-09-08
ECA,Scotiabank,13.0,Sector Perform,8.638571428571428,2015-08-26,12.85875,2016-08-26
ECA,CIBC,8.5,Sector Performer,8.638571428571428,2015-08-26,12.85875,2016-08-26
ECA,Deutsche Bank AG,11.0,Hold,9.495,2015-08-04,10.951666666666668,2016-08-04
ECA,Scotiabank,13.0,Sector Perform,10.138571428571428,2015-07-28,10.315,2016-07-28
ECA,Barclays PLC,10.0,Equal Weight,10.138571428571428,2015-07-28,10.315,2016-07-28
ECA,TD Securities,14.0,Buy,10.29625,2015-07-27,10.411666666666667,2016-07-27
ECA,BMO Capital Markets,13.0,Outperform,10.29625,2015-07-27,10.411666666666667,2016-07-27
